year,country_code,country_code_letter,dollar_value,HDI_value
2021,762,TJK,161000.0,0.677
2022,762,TJK,167914.0,0.679
2017,626,TLS,3151.35,0.614
2018,626,TLS,36.75,0.616
2013,776,TON,36.0,0.719
2013,780,TTO,1238948.392,0.801
2014,780,TTO,1030967.715,0.806
2015,780,TTO,1657028.84,0.812
2016,780,TTO,3200165.962,0.81
2017,780,TTO,1766160.654,0.811
2018,780,TTO,1159883.295,0.809
2019,780,TTO,653834.122,0.813
2020,780,TTO,2426639.898,0.815
2021,780,TTO,3030002.344,0.804
2022,780,TTO,97163.907,0.814
2023,780,TTO,1105900.51,
2013,788,TUN,53458.0,0.719
2014,788,TUN,3719717.0,0.721
2015,788,TUN,6944677.0,0.724
2016,788,TUN,940100.0,0.728
2017,788,TUN,269584.801,0.732
2018,788,TUN,2932372.349,0.737
2019,788,TUN,210316.486,0.74
2020,788,TUN,74954.09,0.734
2021,788,TUN,555155.851,0.729
2022,788,TUN,252179.351,0.732
2023,788,TUN,3038.01,
2013,792,TUR,320928660.0,0.802
2014,792,TUR,313391844.0,0.812
2015,792,TUR,353947257.0,0.821
2016,792,TUR,456753438.0,0.826
2017,792,TUR,450488213.0,0.833
2018,792,TUR,380457677.0,0.838
2019,792,TUR,345165190.0,0.842
2020,792,TUR,289969935.0,0.835
2021,792,TUR,416431868.0,0.841
2022,792,TUR,688542028.0,0.855
2023,792,TUR,1733189035.0,
2013,834,TZA,40723768.0,0.504
2014,834,TZA,146199013.0,0.506
2015,834,TZA,31112377.0,0.507
2016,834,TZA,23288306.0,0.509
2017,834,TZA,27198713.61,0.517
2018,834,TZA,73314514.59,0.525
2019,834,TZA,80472978.09,0.533
2020,834,TZA,173933533.6,0.535
2021,834,TZA,402836727.5,0.529
2022,834,TZA,287238223.4,0.532
2023,834,TZA,173523149.7,
2013,800,UGA,91792105.0,0.511
2014,800,UGA,96837903.0,0.518
2015,800,UGA,142102494.0,0.525
2016,800,UGA,144252062.0,0.531
2017,800,UGA,183058709.4,0.534
2018,800,UGA,192023928.7,0.539
2019,800,UGA,119784702.9,0.544
2020,800,UGA,102419319.0,0.545
2021,800,UGA,51924524.83,0.545
2022,800,UGA,83942863.93,0.55
2023,800,UGA,188955724.6,
2013,804,UKR,6371334699.0,0.774
2014,804,UKR,6544132005.0,0.774
2015,804,UKR,6057489963.0,0.764
2016,804,UKR,6073915229.0,0.767
2017,804,UKR,6501877183.0,0.771
2018,804,UKR,7240557677.0,0.771
2019,804,UKR,9633333768.0,0.774
2020,804,UKR,9417632971.0,0.762
2021,804,UKR,11843938109.0,0.755
2022,804,UKR,9170803255.0,0.734
2023,804,UKR,8306532857.0,
2013,858,URY,893087449.0,0.802
2014,858,URY,866716734.0,0.805
2015,858,URY,504691198.0,0.807
2016,858,URY,543171535.0,0.811
2017,858,URY,527243769.0,0.815
2018,858,URY,409147323.0,0.815
2019,858,URY,459676345.0,0.818
2020,858,URY,558769251.0,0.82
2021,858,URY,594011411.0,0.814
2022,858,URY,813907827.0,0.83
2023,858,URY,910947990.0,
2013,842,USA,20300976057.0,0.922
2014,842,USA,22850742210.0,0.923
2015,842,USA,18799966274.0,0.924
2016,842,USA,18938197646.0,0.926
2017,842,USA,18594946549.0,0.928
2018,842,USA,21028435347.0,0.93
2019,842,USA,16881208771.0,0.933
2020,842,USA,19342931350.0,0.923
2021,842,USA,30546208516.0,0.921
2022,842,USA,31578971813.0,0.927
2023,842,USA,23343580193.0,
2017,860,UZB,53019386.99,0.714
2018,860,UZB,20569994.0,0.719
2019,860,UZB,26950367.97,0.725
2020,860,UZB,15992490.98,0.716
2021,860,UZB,7871550.99,0.721
2022,860,UZB,10094740.98,0.727
2023,860,UZB,52809285.48,
2013,670,VCT,3694488.735,0.766
2014,670,VCT,3278436.314,0.772
2015,670,VCT,2980648.875,0.777
2016,670,VCT,2446215.257,0.783
2017,670,VCT,2359829.392,0.789
2018,670,VCT,1569408.738,0.793
2019,670,VCT,538291.16,0.789
2020,670,VCT,168467.54,0.785
2021,670,VCT,261049.011,0.773
2022,670,VCT,1004.932,0.772
2023,670,VCT,1193.228,
2013,862,VEN,5347.0,0.771
2013,704,VNM,2939287839.0,0.689
2014,704,VNM,2969000902.0,0.693
2015,704,VNM,2824656509.0,0.697
2016,704,VNM,2180841929.0,0.702
2017,704,VNM,2663088749.0,0.706
2018,704,VNM,2678687049.0,0.711
2019,704,VNM,2498630959.0,0.717
2020,704,VNM,2930514515.0,0.726
2021,704,VNM,3104725006.0,0.718
2022,704,VNM,3256901869.0,0.726
2013,882,WSM,58889.0,0.704
2014,882,WSM,16391.0,0.707
2017,882,WSM,26621.224,0.714
2018,882,WSM,55293.974,0.713
2019,882,WSM,39756.96,0.712
2021,882,WSM,8199.813,0.708
2022,882,WSM,61479.528,0.702
2023,882,WSM,30138.798,
2013,887,YEM,4244976.0,0.496
2014,887,YEM,7815224.0,0.485
2015,887,YEM,17749006.0,0.455
2018,887,YEM,2884227.079,0.427
2019,887,YEM,17024.273,0.43
2013,710,ZAF,940864738.3,0.705
2014,710,ZAF,804176221.4,0.714
2015,710,ZAF,388502502.4,0.721
2016,710,ZAF,444249001.8,0.711
2017,710,ZAF,581574092.3,0.725
2018,710,ZAF,555531080.2,0.731
2019,710,ZAF,400461968.7,0.741
2020,710,ZAF,703462697.0,0.722
2021,710,ZAF,1000464493.0,0.721
2022,710,ZAF,1524925633.0,0.717
2023,710,ZAF,1507893795.0,
2013,894,ZMB,161719470.8,0.554
2014,894,ZMB,78183555.03,0.557
2015,894,ZMB,219704424.7,0.563
2016,894,ZMB,191258442.0,0.564
2017,894,ZMB,100759643.8,0.568
2018,894,ZMB,46255342.22,0.571
2019,894,ZMB,39291593.79,0.574
2020,894,ZMB,42689581.27,0.569
2021,894,ZMB,46633365.17,0.565
2022,894,ZMB,113480351.4,0.569
2023,894,ZMB,65665592.7,
2013,716,ZWE,2150093.64,0.532
2014,716,ZWE,1219119.54,0.539
2015,716,ZWE,1905722.19,0.544
2016,716,ZWE,2195059.92,0.547
2017,716,ZWE,10167525.1,0.552
2018,716,ZWE,3303112.69,0.564
2019,716,ZWE,3539986.13,0.56
2020,716,ZWE,8530301.54,0.554
2021,716,ZWE,3029207.81,0.549
2022,716,ZWE,5291770.33,0.55
2023,716,ZWE,4122929.71,
