year,country_code,country_code_letter,dollar_value,HDI_value
2016,842,USA,5705530520,0.926
2016,854,BFA,85444,0.422
2016,858,URY,405364,0.811
2016,894,ZMB,22234936.44,0.564
2017,4,AFG,121743.78,0.485
2017,8,ALB,97364499.09,0.796
2017,12,DZA,2314078.43,0.738
2017,20,AND,7687.114,0.86
2017,24,AGO,151449.53,0.597
2017,31,AZE,19579081.67,0.754
2017,32,ARG,734816291.6,0.853
2017,36,AUS,59363894634,0.937
2017,40,AUT,39184070.34,0.914
2017,48,BHR,865081958.7,0.867
2017,51,ARM,598717042.7,0.775
2017,52,BRB,1,0.803
2017,56,BEL,206765577.4,0.931
2017,68,BOL,2342258832,0.707
2017,70,BIH,40387357.48,0.77
2017,72,BWA,3754476.911,0.705
2017,76,BRA,22397926893,0.758
2017,90,SLB,20249856.62,0.566
2017,96,BRN,56273.624,0.829
2017,100,BGR,580791826.2,0.81
2017,104,MMR,27395361.59,0.58
2017,108,BDI,8094111.998,0.422
2017,112,BLR,3188500,0.811
2017,120,CMR,0.138,0.574
2017,124,CAN,7000440441,0.929
2017,144,LKA,12092750.43,0.77
2017,152,CHL,18677580087,0.854
2017,156,CHN,717174679,0.757
2017,170,COL,59529787.66,0.765
2017,178,COG,930874.387,0.6
2017,180,COD,1503642450,0.469
2017,188,CRI,39674.677,0.8
2017,191,HRV,19033575,0.855
2017,192,CUB,2875800.86,0.764
2017,203,CZE,54282223,0.896
2017,208,DNK,12896618.04,0.944
2017,214,DOM,59997263.88,0.761
2017,218,ECU,100224284.4,0.762
2017,222,SLV,1192015.43,0.667
2017,231,ETH,9379047.937,0.472
2017,233,EST,3113179.432,0.886
2017,242,FJI,2787424.496,0.728
2017,246,FIN,482438962,0.934
2017,251,FRA,294567368,0.899
2017,266,GAB,180639656.7,0.699
2017,268,GEO,426960607.8,0.807
2017,275,PSE,58741.216,0.718
2017,276,DEU,540603185.7,0.944
2017,288,GHA,186085864,0.585
2017,300,GRC,93740754.84,0.88
2017,320,GTM,321174851,0.636
2017,328,GUY,144435129,0.699
2017,340,HND,55982380.57,0.614
2017,344,HKG,20153674.97,0.946
2017,348,HUN,8956550,0.846
2017,352,ISL,1301645.628,0.955
2017,360,IDN,3769623579,0.708
2017,364,IRN,1842901853,0.788
2017,372,IRL,316706531.5,0.934
2017,376,ISR,2355000,0.906
2017,380,ITA,209073290.9,0.889
2017,384,CIV,53751025.82,0.515
2017,388,JAM,92450183.71,0.711
2017,392,JPN,139129233.7,0.916
2017,398,KAZ,2119269693,0.802
2017,400,JOR,465097.281,0.744
2017,404,KEN,177308495,0.591
2017,410,KOR,192806246,0.915
2017,414,KWT,444427.374,0.835
2017,417,KGZ,144753958,0.695
2017,418,LAO,798790968,0.612
2017,422,LBN,212145.964,0.765
2017,426,LSO,183.881,0.522
2017,428,LVA,288570.184,0.863
2017,430,LBR,43177730,0.481
2017,434,LBY,85438,0.761
2017,440,LTU,2344331,0.878
2017,442,LUX,9174188.282,0.918
2017,450,MDG,123744869.6,0.502
2017,454,MWI,35706.425,0.506
2017,458,MYS,1427501203,0.8
2017,466,MLI,9641.213,0.413
2017,470,MLT,264017.858,0.896
2017,478,MRT,813418857,0.536
2017,480,MUS,130982.954,0.797
2017,484,MEX,4812925352,0.776
2017,490,S19,708310011.1,
2017,496,MNG,2200529121,0.742
2017,499,MNE,58842826.09,0.833
2017,504,MAR,363616509.8,0.671
2017,508,MOZ,210705531,0.45
2017,512,OMN,977661904.2,0.833
2017,516,NAM,628088132.5,0.634
2017,524,NPL,40046.246,0.581
2017,528,NLD,966326587.5,0.936
2017,554,NZL,17842366.23,0.935
2017,558,NIC,3876.66,0.656
2017,562,NER,292015095.1,0.377
2017,566,NGA,9513785.219,0.528
2017,579,NOR,195467792.7,0.959
2017,586,PAK,112823132.5,0.534
2017,600,PRY,20092,0.739
2017,604,PER,16614769906,0.765
2017,608,PHL,1178604289,0.7
2017,616,POL,98727350,0.874
2017,620,PRT,517315285.5,0.857
2017,634,QAT,3004054.51,0.862
2017,642,ROU,51439502.25,0.823
2017,643,RUS,3072054398,0.827
2017,646,RWA,123982193.1,0.52
2017,662,LCA,222.207,0.742
2017,682,SAU,335659398.1,0.849
2017,686,SEN,144328174.3,0.511
2017,688,SRB,71803400,0.802
2017,694,SLE,3787105.796,0.448
2017,699,IND,1989786338,0.636
2017,702,SGP,26041849.62,0.938
2017,703,SVK,39079459.26,0.857
2017,704,VNM,110735408.3,0.706
2017,705,SVN,16251896.26,0.912
2017,710,ZAF,11272454481,0.725
2017,716,ZWE,469622636.8,0.552
2017,724,ESP,2358941179,0.896
2017,729,SDN,2931867,0.52
2017,740,SUR,54564.678,0.71
2017,748,SWZ,347.285,0.601
2017,752,SWE,3050823061,0.941
2017,757,CHE,16735354.09,0.955
2017,762,TJK,387327415,0.659
2017,764,THA,77192674.97,0.795
2017,780,TTO,6696139.705,0.811
2017,784,ARE,40714930.26,0.898
2017,788,TUN,3236814.052,0.732
2017,792,TUR,1396672456,0.833
2017,800,UGA,2254525.87,0.534
2017,804,UKR,2736136849,0.771
2017,807,MKD,201618048.7,0.789
2017,818,EGY,14269938.11,0.709
2017,826,GBR,239879005.3,0.929
2017,834,TZA,62720692.45,0.517
2017,842,USA,6011333679,0.928
2017,854,BFA,51275.812,0.432
2017,858,URY,383103,0.815
2017,860,UZB,368882,0.714
2017,882,WSM,3.957,0.714
2017,894,ZMB,37714282.89,0.568
2018,4,AFG,95879.34,0.486
2018,8,ALB,70762485.66,0.797
2018,20,AND,9466.224,0.863
2018,24,AGO,1552225.083,0.598
2018,31,AZE,19484972.26,0.757
2018,32,ARG,206092050.4,0.852
2018,36,AUS,60279964997,0.941
2018,40,AUT,57052880.54,0.917
2018,48,BHR,991037152.5,0.88
2018,51,ARM,557086289.5,0.781
2018,52,BRB,8.5,0.804
2018,56,BEL,319161422.2,0.933
2018,68,BOL,2352951775,0.712
2018,70,BIH,39582312.05,0.774
2018,72,BWA,7031180.004,0.7
2018,76,BRA,23670264508,0.762
2018,90,SLB,21288992.48,0.568
2018,100,BGR,691727581.7,0.811
2018,104,MMR,27013283.05,0.595
2018,108,BDI,14130605.87,0.421
2018,112,BLR,5074500,0.812
2018,116,KHM,1323454.64,0.588
2018,120,CMR,36391.63,0.581
2018,124,CAN,7870631753,0.93
2018,152,CHL,20540053893,0.856
2018,156,CHN,1164442867,0.766
2018,170,COL,61263252.78,0.766
2018,178,COG,224263.527,0.603
2018,180,COD,1929296205,0.474
2018,188,CRI,40130.92,0.804
2018,191,HRV,18370523,0.86
2018,192,CUB,11965557.71,0.765
2018,196,CYP,45056.938,0.896
2018,203,CZE,24991183,0.893
2018,208,DNK,8989071.152,0.942
2018,212,DMA,740.739,0.744
2018,214,DOM,65526799.87,0.763
2018,218,ECU,111408516.2,0.761
2018,222,SLV,1780379.17,0.673
2018,231,ETH,9165037.554,0.479
2018,233,EST,3547453.61,0.89
2018,242,FJI,1305966.667,0.731
2018,246,FIN,578792750.6,0.936
2018,251,FRA,364491383.1,0.903
2018,266,GAB,249982506.8,0.699
2018,268,GEO,514200474.1,0.816
2018,275,PSE,594395.176,0.722
2018,276,DEU,599392602.5,0.946
2018,288,GHA,346482644.9,0.589
2018,300,GRC,133204531.2,0.886
2018,320,GTM,40417614,0.64
2018,328,GUY,129264817.9,0.704
2018,340,HND,82051551.88,0.614
2018,344,HKG,31560903.72,0.949
2018,348,HUN,6755493,0.85
2018,352,ISL,1026836.218,0.958
2018,360,IDN,5254702184,0.712
2018,364,IRN,1138482964,0.787
2018,372,IRL,312943674.1,0.938
