year,country_code,country_code_letter,HDI_value,dollar_per_capita
2017,170,COL,0.765,0.99
2017,174,COM,0.571,0.0
2017,178,COG,0.6,45.39
2017,180,COD,0.469,0.47
2017,188,CRI,0.8,17.82
2017,191,HRV,0.855,213.66
2017,192,CUB,0.764,2.95
2017,196,CYP,0.891,0.39
2017,203,CZE,0.896,205.6
2017,204,BEN,0.505,0.66
2017,208,DNK,0.944,133.97
2017,212,DMA,0.709,0.09
2017,214,DOM,0.761,0.67
2017,218,ECU,0.762,20.74
2017,222,SLV,0.667,1.31
2017,231,ETH,0.472,0.0
2017,233,EST,0.886,1183.43
2017,242,FJI,0.728,14.31
2017,246,FIN,0.934,584.2
2017,251,FRA,0.899,41.73
2017,258,PYF,,0.89
2017,266,GAB,0.699,217.01
2017,268,GEO,0.807,10.07
2017,270,GMB,0.477,0.47
2017,275,PSE,0.718,7.58
2017,276,DEU,0.944,103.89
2017,288,GHA,0.585,6.3
2017,296,KIR,0.626,0.07
2017,300,GRC,0.88,6.57
2017,304,GRL,,0.01
2017,308,GRD,0.786,0.08
2017,320,GTM,0.636,6.57
2017,328,GUY,0.699,58.49
2017,340,HND,0.614,6.38
2017,344,HKG,0.946,26.47
2017,348,HUN,0.846,79.53
2017,352,ISL,0.955,1.76
2017,360,IDN,0.708,14.98
2017,364,IRN,0.788,0.59
2017,372,IRL,0.934,101.41
2017,376,ISR,0.906,1.11
2017,380,ITA,0.889,34.35
2017,384,CIV,0.515,5.4
2017,388,JAM,0.711,0.92
2017,392,JPN,0.916,2.29
2017,398,KAZ,0.802,1.42
2017,400,JOR,0.744,0.73
2017,404,KEN,0.591,0.08
2017,410,KOR,0.915,1.71
2017,414,KWT,0.835,0.98
2017,417,KGZ,0.695,0.13
2017,418,LAO,0.612,5.21
2017,422,LBN,0.765,1.75
2017,426,LSO,0.522,0.12
2017,428,LVA,0.863,1110.47
2017,430,LBR,0.481,0.57
2017,434,LBY,0.761,0.01
2017,440,LTU,0.878,380.64
2017,442,LUX,0.918,407.47
2017,446,MAC,,0.8
2017,450,MDG,0.502,0.25
2017,454,MWI,0.506,0.51
2017,458,MYS,0.8,108.5
2017,462,MDV,0.74,0.0
2017,466,MLI,0.413,0.39
2017,470,MLT,0.896,0.73
2017,478,MRT,0.536,0.02
2017,480,MUS,0.797,1.62
2017,484,MEX,0.776,3.76
2017,496,MNG,0.742,0.2
2017,498,MDA,0.764,3.56
2017,499,MNE,0.833,55.39
2017,504,MAR,0.671,0.75
2017,508,MOZ,0.45,2.1
2017,512,OMN,0.833,6.87
2017,516,NAM,0.634,11.97
2017,524,NPL,0.581,0.02
2017,528,NLD,0.936,88.35
2017,531,CUW,,7.25
2017,533,ABW,,1.57
2017,554,NZL,0.935,685.26
2017,558,NIC,0.656,1.42
2017,562,NER,0.377,0.0
2017,566,NGA,0.528,0.18
2017,579,NOR,0.959,110.94
2017,585,PLW,0.786,0.11
2017,586,PAK,0.534,0.17
2017,591,PAN,0.814,13.47
2017,600,PRY,0.739,10.76
2017,604,PER,0.765,3.76
2017,608,PHL,0.7,13.05
2017,616,POL,0.874,112.32
2017,620,PRT,0.857,67.31
2017,626,TLS,0.614,0.15
2017,634,QAT,0.862,0.97
2017,642,ROU,0.823,94.81
2017,643,RUS,0.827,55.61
2017,646,RWA,0.52,0.01
2017,659,KNA,0.836,0.14
2017,662,LCA,0.742,1.21
2017,670,VCT,0.789,0.43
2017,678,STP,0.604,0.05
2017,682,SAU,0.849,1.46
2017,686,SEN,0.511,0.49
2017,688,SRB,0.802,40.83
2017,690,SYC,0.798,0.13
2017,694,SLE,0.448,1.13
2017,699,IND,0.636,0.31
2017,702,SGP,0.938,17.49
2017,703,SVK,0.857,170.84
2017,704,VNM,0.706,25.88
2017,705,SVN,0.912,420.77
2017,710,ZAF,0.725,9.3
2017,716,ZWE,0.552,0.93
2017,724,ESP,0.896,35.99
2017,729,SDN,0.52,0.02
2017,740,SUR,0.71,97.69
2017,748,SWZ,0.601,85.63
2017,752,SWE,0.941,404.19
2017,757,CHE,0.955,67.87
2017,762,TJK,0.659,0.04
2017,764,THA,0.795,40.35
2017,768,TGO,0.522,0.2
2017,780,TTO,0.811,3.14
2017,784,ARE,0.898,15.29
2017,788,TUN,0.732,1.86
