year,country_code,country_code_letter,dollar_value,HDI_value,population
2016,752,SWE,2163608775.0,0.939,9923085
2016,757,CHE,19268351.89,0.954,8373338
2016,762,TJK,239119635.0,0.655,8865631
2016,764,THA,107671726.2,0.793,70859841
2016,780,TTO,217772586.3,0.81,1353895
2016,784,ARE,53296489.52,0.866,8935095
2016,788,TUN,1923803.0,0.728,11528674
2016,792,TUR,923611733.0,0.826,79277962
2016,800,UGA,2284374.0,0.531,38799152
2016,804,UKR,1954649424.0,0.767,45616832
2016,807,MKD,125490403.4,0.782,1906313
2016,818,EGY,16992913.58,0.702,101644589
2016,826,GBR,235635871.0,0.926,65607000
2016,834,TZA,323426135.0,0.509,53824013
2016,842,USA,5705530520.0,0.926,324353340
2016,854,BFA,85444.0,0.422,19334856
2016,858,URY,405364.0,0.811,3379283
2016,894,ZMB,22234936.44,0.564,16914423
2017,4,AFG,121743.78,0.485,35688935
2017,8,ALB,97364499.09,0.796,2873457
2017,12,DZA,2314078.43,0.738,41689299
2017,20,AND,7687.114,0.86,73763
2017,24,AGO,151449.53,0.597,30234839
2017,31,AZE,19579081.67,0.754,9854033
2017,32,ARG,734816291.6,0.853,44288894
2017,36,AUS,59363894634.0,0.937,24592588
2017,40,AUT,39184070.34,0.914,8797566
2017,48,BHR,865081958.7,0.867,1501116
2017,51,ARM,598717042.7,0.775,2979400
2017,52,BRB,1.0,0.803,280171
2017,56,BEL,206765577.4,0.931,11375158
2017,68,BOL,2342258832.0,0.707,11344587
2017,70,BIH,40387357.48,0.77,3428682
2017,72,BWA,3754476.911,0.705,2266747
2017,76,BRA,22397926893.0,0.758,204703445
2017,90,SLB,20249856.62,0.566,685672
2017,96,BRN,56273.624,0.829,432772
2017,100,BGR,580791826.2,0.81,6803468
2017,104,MMR,27395361.59,0.58,51894938
2017,108,BDI,8094111.998,0.422,11506762
2017,112,BLR,3188500.0,0.811,9458989
2017,120,CMR,0.138,0.574,24128601
2017,124,CAN,7000440441.0,0.929,36545075
2017,144,LKA,12092750.43,0.77,21453000
2017,152,CHL,18677580087.0,0.854,18558868
2017,156,CHN,717174679.0,0.757,1396215000
2017,170,COL,59529787.66,0.765,48131078
2017,178,COG,930874.387,0.6,5351011
2017,180,COD,1503642450.0,0.469,87083398
2017,188,CRI,39674.677,0.8,4913177
2017,191,HRV,19033575.0,0.855,4041407
